id,caller_id,company,recipient,age,country,product_sold,quantity
344,45,"Breugelmans, Wuyts en Buelens CommV",Nadia Vanderstraeten,20,Belgium,Sign,34
345,12,Melet BV,Jolie van Boulogne,37,Netherlands,Headset,46
346,55,Koninklijke Visser,Colin van Velzen-de Graaf,22,Netherlands,Logo Design,42
347,50,Havenbedrijf Rotterdam,Mia van Bernicia,31,Netherlands,Social Media Ad,21
348,23,Cornelisse Groep,Aaliyah Nedermeijer,27,Netherlands,Router,40
349,11,"Maertens, Segers en Rosseel BV",Sonja De Smet,55,Belgium,Printer,45
350,61,Bracke-Gillis CV,Caroline Declerck,40,Belgium,Laptop,22
351,33,Beckmann e.V.,Aynur Mühle B.A.,56,Germany,Sign,5
352,30,Royal Kloppert,Nisa Strik,57,Netherlands,Poster,42
353,22,Aeije NV,Joy den Haag,52,Netherlands,Monitor,39
354,26,Täsche GmbH & Co. OHG,Marie-Therese Davids,38,Germany,Desktop,41
355,82,Michiels-Peeters CommV,Laura Ceuppens,42,Belgium,Billboard,22
356,12,"Roelandt, Lemmens en Leemans CV",Nancy Luyckx,42,Belgium,Laptop,48
357,35,Ernst & Dries,Rosalie Ketting,18,Netherlands,Billboard,19
358,98,Melis-De Waele NV,Ahmad Theys,43,Belgium,Keyboard,34
359,29,Vandecasteele-Praet VOF,Francine Verstraete,39,Belgium,Headset,45
360,48,AC Restaurants,Jonathan de Bock,24,Netherlands,Logo Design,23
361,85,Karz,Ing. Franca Pölitz B.A.,39,Germany,Flyer,20
362,97,Vandamme CV,Marleen Van Damme,42,Belgium,Keyboard,14
363,22,"Coppens, De Laet en Verstraete NV",Matteo Jacobs,19,Belgium,Brochure,13
364,9,Royal Louws,Kim Wolfswinkel,49,Netherlands,Logo Design,50
365,16,Pergande,Irmhild Textor,41,Germany,Scanner,32
366,74,Schomber,Zbigniew Textor,60,Germany,Mouse,45
367,8,Eberth Pölitz GbR,Herr Necati Hänel B.Eng.,43,Germany,Billboard,50
368,8,Hermans VOF,Tuur Raes,18,Belgium,Flyer,10
369,7,van Heusden NV,Nina Cosman,53,Netherlands,Billboard,26
370,72,Janssens-De Waele CV,Michèle Vanderstraeten,23,Belgium,Headset,11
371,56,"Pauwels, Coene en Dobbelaere VOF",Jarne Devos,30,Belgium,Brochure,21
372,98,Köster,Lore Süßebier B.Eng.,20,Germany,Sign,21
373,44,Ardagh Group,Liam Lensen,30,Netherlands,Brochure,45
374,62,Fugro,Liam Bartels-van Ommeren,28,Netherlands,Poster,42
375,56,Ebert KG,Volker Schüler,44,Germany,Headset,32
376,88,Thanel Schomber GmbH & Co. KG,Dr. Kordula Killer,57,Germany,Mouse,42
377,44,Van Camp CommV,Marleen Vergauwen Jacobs,45,Belgium,Sign,31
378,33,Feltzer & Spier,Dex Verboom,23,Netherlands,Keyboard,29
379,91,Stichting van Riet,Noor van Boulogne,22,Netherlands,Billboard,10
380,68,Wauters CommV,Gunther Moons,18,Belgium,Logo Design,35
381,82,Maes-De Vos BV,Nancy De Schutter,19,Belgium,Social Media Ad,7
382,16,Michiels-De Clerck CV,Wouter Lambrechts,39,Belgium,Laptop,15
383,10,Wohlgemut Fischer GmbH & Co. OHG,Cecilia Dörr-Lachmann,26,Germany,Business Card,37
384,3,Claessens-Pauwels BV,Armand Cools,52,Belgium,Flyer,27
385,2,Beyer OHG mbH,Herr Bastian Lehmann MBA.,58,Germany,Sign,27
386,19,"Nijs, Peeters en Vranckx NV",Melissa Baetens,18,Belgium,Desktop,32
387,63,Claeys NV,Emile Daniels,51,Belgium,Mouse,47
388,49,Austermühle Gieß AG,Ruben Weimer MBA.,48,Germany,Business Card,3
389,85,Van de Voorde BV,Emilia Van Gestel Van Lierde,54,Belgium,Scanner,42
390,77,Mohaupt,Magarete Hesse,55,Germany,Poster,35
391,32,Denkavit International,Roos Schotte,21,Netherlands,Keyboard,10
392,33,Linke Kostolzin KG,Senol Baum B.Eng.,21,Germany,Router,26
393,27,De Winter CV,Willy Christiaens,32,Belgium,Printer,6
394,10,Houben-Blommaert CommV,Peter De Roo,44,Belgium,Sign,7
395,53,Spaan & de Jode Vastraedsd,Melissa Butselaar,54,Netherlands,Printer,18
396,82,Käster AG & Co. KGaA,Fadime Huhn,41,Germany,Logo Design,34
397,99,Aalberts Industries,Valentijn van Dijk,60,Netherlands,Monitor,24
398,58,Stichting de Jode Vastraedsd,Maaike van den Velde,29,Netherlands,Webcam,31
399,6,Vollbrecht,Heiderose Eberhardt-Haering,56,Germany,Mouse,22
400,82,Ebert e.G.,Ole Förster,20,Germany,Website Design,39
401,6,Juncken KG,Dr. Sylvie Blümel MBA.,36,Germany,Poster,50
402,62,Claus-Verheyden BV,Ludo Claes,38,Belgium,Poster,13
403,15,Segers VOF,Nadine Kaur,20,Belgium,Desktop,23
404,24,De Meyer-Raes VOF,Mathias Lambrechts,44,Belgium,Desktop,8
405,31,Roskoth,Helene Fechner,21,Germany,Headset,28
406,15,"Maertens, Van Loock en Verbruggen CV",Xavier Van de Voorde,38,Belgium,Router,45
407,17,"Bollen, Mertens en Janssens NV",Nicole Timmerman Van Looveren,54,Belgium,Mouse,50
408,79,Alliander,Nynke Stoffelsz,42,Netherlands,Printer,48
409,96,Samsung Electronics Benelux,Faye Hulskes,43,Netherlands,Keyboard,39
410,38,Werner,Frau Ljiljana Hörle,46,Germany,Scanner,21
411,58,Textor Stiftung & Co. KGaA,Gregor Trub B.Eng.,49,Germany,Poster,16
412,19,Gröttner,Wigbert Kohl B.Eng.,25,Germany,Website Design,6
413,93,Van Impe-Bollen CV,Robert De Wit,47,Belgium,Desktop,25
414,42,Neureuther,Mara Trüb,20,Germany,Laptop,26
415,52,Engels-De Ridder VOF,Lukas Janssens,49,Belgium,Business Card,37
416,76,Junk Bohnbach OHG mbH,Dipl.-Ing. Nada Gertz MBA.,21,Germany,Sign,3
417,50,Niemeier AG & Co. KG,Frauke Schüler-Christoph,41,Germany,Mouse,25
418,8,de Jong & Lambers,Ceylin van Nimwegen-van Orleans,41,Netherlands,Keyboard,39
419,69,"Mertens, Van Looveren en Engels CV",Laure Andries,48,Belgium,Logo Design,44
420,56,Walter AG,Walfried Eigenwillig,19,Germany,Monitor,5
421,54,Otto Gunpf GmbH,Kemal Bien,46,Germany,Router,24
422,89,Metz,Univ.Prof. Minna Langern,52,Germany,Sign,26
423,12,"Lauwers, Van den Broeck en Simoens NV",Zeynep Claessens De Block,54,Belgium,Billboard,19
424,50,Eigenwillig Vollbrecht KG,Luzie Seip,54,Germany,Router,24
425,7,Meijburg & Co,Noëlle Mosley,46,Netherlands,Billboard,4
426,64,Dörschner Wilmsen GmbH,Herr Hans-Jürgen Schwital MBA.,19,Germany,Flyer,4
427,21,"Buysse, Devriendt en Nuyts NV",Veronique Colpaert,56,Belgium,Sign,10
428,44,de Boer BV,Nadia Kort,48,Netherlands,Logo Design,19
429,45,Exact,Marinus van den Nuwenhuijzen,23,Netherlands,Brochure,46
430,26,"Smet, Reynders en Staelens NV",Kenneth Diallo,58,Belgium,Webcam,50
431,21,Hornich GbR,Dörte Heydrich,35,Germany,Scanner,16
432,7,Royal Terry,Sofia Adriaensdr-Oversteeg,49,Netherlands,Laptop,13
433,1,Brisee Groep,Ayoub van Engelen-Vallenduuk,36,Netherlands,Logo Design,1
434,14,Pieters-Derycke VOF,Willem Vercammen,39,Belgium,Mouse,3
435,72,Rörricht Schäfer KG,Helmtrud Loos,44,Germany,Poster,30
436,98,van Straaten BV,Ian Hulskes-Mansveld,59,Netherlands,Monitor,38
437,18,"De Cuyper, Verhulst en Goossens NV",Annelies Demeulenaere,25,Belgium,Webcam,7
438,21,Kuhl,Ing. Freya Schuster,37,Germany,Mouse,30
439,6,Haering KGaA,Adrian Hecker-Thanel,18,Germany,Printer,33
440,60,Weitzel,Ing. Annedore Stroh,35,Germany,Webcam,38
441,87,"Nijs, Devos en Vergauwen CV",Kimberly Vanhoutte,22,Belgium,Flyer,8
442,2,Killer GbR,Wolfgang Schmiedt,46,Germany,Social Media Ad,4
443,21,Braem VOF,Daniel Schoofs,33,Belgium,Brochure,11
444,32,Wähner Weimer AG & Co. OHG,Prof. Deborah Ruppersberger B.Sc.,53,Germany,Laptop,38
445,21,Schlosser,Concetta Mälzer,31,Germany,Brochure,2
446,94,AVR Afvalverwerking,Romy Godfrey van Alemannië-Koning,45,Netherlands,Billboard,3
447,95,Weinhage,Diane Weimer,52,Germany,Webcam,2
448,1,Jacquot Groep,Laurens Schiffer-Doorhof,59,Netherlands,Logo Design,22
449,23,Adolph AG & Co. KGaA,Jolanda Wohlgemut,50,Germany,Mouse,10
450,2,Köster Heintze AG & Co. KGaA,Gerolf Drewes-Bolzmann,59,Germany,Router,28
451,21,Knockaert-Simons NV,Ghislaine Denys,48,Belgium,Headset,41
452,96,Linke Döring AG & Co. KG,Univ.Prof. Cathrin Loos B.Eng.,30,Germany,Logo Design,25
453,74,Labado Groep,Ruben Latier,46,Netherlands,Mouse,44
454,100,Holland & Barrett,Mees Peeters,34,Netherlands,Banner,22
455,21,Faust Kostolzin GbR,Heinrich Hövel,57,Germany,Mouse,24
456,81,Radisch Kensy AG & Co. KGaA,Frau Rosel Boucsein MBA.,51,Germany,Business Card,15
457,7,Stichting Bosch,Mathijs Brands,29,Netherlands,Business Card,43
458,26,"Troch, De Boeck en Steyaert VOF",Laura Lauwers,18,Belgium,Sign,28
459,75,Royal Serra,Faas van Schevinghuizen,36,Netherlands,Poster,26
460,33,de Koning & Michielsen,Pleun Jochems-Groote,60,Netherlands,Headset,16
461,17,"Van de Velde, Claus en Moens NV",Paul Smeets,44,Belgium,Keyboard,49
462,9,"Maes, Van Rompaey en Adams VOF",Eric Claesen,32,Belgium,Headset,44
463,50,Maes-Ramaekers CommV,Paula Ooms,24,Belgium,Poster,24
464,47,Wagenknecht Lindner GmbH,Zehra Mangold-Löffler,22,Germany,Website Design,29
465,56,Stichting Uphaus,Jordy van Dalem,42,Netherlands,Brochure,8
466,52,Van Acker BV,Marie Bogaert,23,Belgium,Business Card,36
467,79,Heydrich,Ingried Börner-Gerlach,36,Germany,Monitor,28
468,69,Klingelhöfer,Ing. Konrad Kuhl B.Eng.,52,Germany,Flyer,3
469,67,Stadelmann Holzapfel GbR,Hildegunde Gude,41,Germany,Printer,32
470,34,Molen & de Graaf,Frederique Vial-Uittenbosch,49,Netherlands,Sign,17
471,85,Makro Nederland,Brent Koning,41,Netherlands,Brochure,41
472,21,Süßebier,Diane Zirme,46,Germany,Sign,32
473,75,"Smolders, De Meyer en Swennen NV",Mariette Christiaens,38,Belgium,Monitor,25
474,65,De Moor-Callewaert BV,Walter Vanhoutte,18,Belgium,Billboard,42
475,53,Mulder BV,Kyano Neuteboom,38,Netherlands,Business Card,48
476,9,Arts & Scheffers,Tom Leguit,24,Netherlands,Logo Design,48
477,15,Keijzer BV,Tijn Heymans,30,Netherlands,Logo Design,3
478,62,Berger,Fritz Wieloch,33,Germany,Keyboard,15
479,60,Bolnbach e.V.,Friedhold Klemt,36,Germany,Sign,29
480,12,ITM Group,Raf Aarden,37,Netherlands,Sign,44
481,73,van Henegouwen Groep,Milou Geerts,53,Netherlands,Desktop,43
482,75,Royal Mangel,Jan Ridder,32,Netherlands,Keyboard,22
483,73,"Werl-Arnsberg, van & Matthews",Sten van Este,52,Netherlands,Billboard,27
484,44,Cuypers-Jacobs VOF,Sigrid Vandendriessche,40,Belgium,Desktop,13
485,22,Röhrdanz,Constance Karz,42,Germany,Laptop,37
486,22,Vereecken CommV,Victor De Bock,52,Belgium,Webcam,3
487,38,Stichting Strik,Noah Greij,29,Netherlands,Banner,17
488,5,Rackham & van Klaarwater,Bibi Moensendijk,33,Netherlands,Flyer,45
489,59,"Yilmaz, Andries en Van Roy NV",Arthur Janssen,41,Belgium,Headset,22
490,44,Dupont-Roels CommV,Pascal Janssens,59,Belgium,Scanner,38
491,93,Schmidt AG,Elfi Müller,51,Germany,Monitor,26
492,50,Ponci Groep,Jay van der Heijden,50,Netherlands,Brochure,40
493,63,Seip GmbH & Co. KGaA,Aneta Kranz-Henk,22,Germany,Desktop,40
494,50,Kropman Installatietechniek,Sepp van den Eijssel-Hanegraaff,21,Netherlands,Router,44
495,90,Peeters CommV,Marcella Claeys Ooms,49,Belgium,Poster,9
496,40,De Smet NV,Floor Staelens,45,Belgium,Scanner,9
497,3,Peeters CV,Anne De Roeck,37,Belgium,Brochure,12
498,87,Van Gorp-Wellens VOF,Freddy Luyckx,41,Belgium,Keyboard,8
499,29,"Pauwels, Peeters en Willems VOF",Geert Hens,31,Belgium,Poster,41
500,47,Jessel Eimer GmbH,Dipl.-Ing. Birgitta Pölitz MBA.,58,Germany,Flyer,36
501,38,Koster & Koning,Morris Otto,19,Netherlands,Flyer,47
502,79,Bosch & Schwartsbach,Anne Ernst,29,Netherlands,Website Design,6
503,48,Royal Wooning,Matthijs van der Noot,33,Netherlands,Flyer,44
504,10,Belpere & Klomp Jan,Cornelia van de Elzas,51,Netherlands,Business Card,42
505,48,Hermans-Van den Berghe CommV,Sofie Van Roy,41,Belgium,Poster,41
506,58,Ackermann,Univ.Prof. Frieder Herrmann B.Sc.,25,Germany,Social Media Ad,25
507,8,Davids Hesse AG,Adelheid Scheibe,50,Germany,Keyboard,35
508,24,Bonte-Baeyens VOF,Gustaaf Claes,27,Belgium,Scanner,6
509,42,"Vranken, Van Herck en Degryse VOF",Stephanie Vercammen,42,Belgium,Printer,40
510,8,Janssens CommV,Jean-Pierre Roelandt,59,Belgium,Monitor,9
511,76,"Van Dooren, De Baere en De Bruyn VOF",Leonie Van den Broeck,27,Belgium,Logo Design,18
512,28,Vermeersch VOF,Anaïs Declercq,28,Belgium,Website Design,19
513,24,"Van Gestel, Verschueren en De Backer VOF",Gilbert De Winter,36,Belgium,Business Card,20
514,14,"Schepens, Vanhoutte en Samyn BV",Patrick Verdonck,28,Belgium,Social Media Ad,43
515,94,Girschner GmbH & Co. KG,Paolo Käster-Rust,26,Germany,Headset,16
516,53,Hering Kohl GmbH & Co. KGaA,Leopold Biggen B.A.,41,Germany,Desktop,23
517,42,Hande e.G.,Siegfried Jockel B.A.,53,Germany,Desktop,36
518,36,"Geens, Mertens en Van Campenhout NV",Anna Claus,26,Belgium,Scanner,11
519,25,van der Linden & Brizee,Lindsey de Hoog-Bouhuizen,24,Netherlands,Poster,24
520,2,Holzapfel e.V.,Caroline Hertrampf,21,Germany,Monitor,25
521,38,Schenk BV,Hanna Kruns,54,Netherlands,Printer,33
522,85,Boon Edam,Maarten Lorreijn,44,Netherlands,Sign,1
523,77,Seifert GmbH & Co. OHG,Ilonka Löffler,47,Germany,Brochure,9
524,39,Cornelis-Sabbe CommV,Jari Leroy Thys,44,Belgium,Headset,46
525,1,Schacht Zorbach GbR,Regine Kostolzin,57,Germany,Desktop,4
526,66,Delta Lloyd,Dana Evers,57,Netherlands,Monitor,40
527,9,Käster,Ricardo Bachmann,19,Germany,Sign,27
528,27,Broeckx-Peeters CommV,Tristan Hermans,19,Belgium,Printer,43
529,10,Beckmann Caspar AG,Dr. Nancy Eckbauer B.Sc.,41,Germany,Logo Design,36
530,7,Bogaerts-Jacobs CV,Melissa D'Hondt,23,Belgium,Laptop,30
531,66,van Roijen & Mansveld,Arthur Bosch-Weeldenburg,56,Netherlands,Keyboard,40
532,24,Eigenwillig Gieß AG,Gino Beier B.Sc.,35,Germany,Poster,11
533,28,Royal Schilt,Niels van Loon,51,Netherlands,Laptop,5
534,47,Schönland Harloff KG,Natalia Losekann,38,Germany,Headset,14
535,9,Heuser,Ernst-Otto Wulf-Bachmann,43,Germany,Keyboard,33
536,12,De Bondt-Dobbelaere CommV,Ronald Vanhee,29,Belgium,Router,1
537,78,Koninklijke van Doorn,Quinty Massa,39,Netherlands,Billboard,2
538,11,Atzler GmbH & Co. KG,Vinko Mielcarek-Heydrich,49,Germany,Poster,26
539,97,Johann AG & Co. KGaA,Viviane Hauffer,40,Germany,Printer,18
540,62,Birnbaum Wende OHG mbH,Hans-Uwe Adolph,34,Germany,Desktop,50
541,42,"Van Looy, Dhondt en De Moor CV",Marc Mertens,48,Belgium,Billboard,11
542,58,auch Schlauchin AG & Co. KG,Niels Adolph-Riehl,18,Germany,Banner,35
543,14,Stichting Texier,Jill Roodesteijn,25,Netherlands,Laptop,11
544,27,Adolph GmbH & Co. KG,Alwina Kostolzin,42,Germany,Mouse,15
545,20,"Lambrechts, Van den Broeck en Verlinden NV",Rebecca Nijs,47,Belgium,Router,13
546,52,Galijn NV,Chloë Hak,56,Netherlands,Headset,15
547,42,Schönland GbR,Steve Trapp,47,Germany,Router,4
548,27,Royal Symons,Yfke Recers-Janssen,55,Netherlands,Keyboard,43
549,23,Heß AG,Dr. Marzena Wirth B.A.,41,Germany,Headset,16
550,57,Romijn & Totwiller,Lizzy van den Nuwenhuijzen,31,Netherlands,Poster,37
551,73,"Geens, Vandaele en Thomas VOF",Jeroen Thys,29,Belgium,Laptop,18
552,31,Reimes BV,Jan Kwaadland-de Grote,52,Netherlands,Sign,31
553,34,Ziut,Olaf van de Darnau,55,Netherlands,Business Card,21
554,6,Reynaert CV,Kim Jonckheere,29,Belgium,Printer,3
555,69,"Vandeputte, Baert en Driesen NV",Anny Claes,31,Belgium,Mouse,36
556,16,"Van de Velde, Depuydt en Thijs VOF",Yvonne Adams,30,Belgium,Business Card,20
557,70,Haering,Herr Goran Briemer MBA.,46,Germany,Keyboard,16
558,39,Reichmann Kaul AG,Ann-Kathrin Freudenberger,53,Germany,Monitor,24
559,78,Binner,Dr. Paolo Reinhardt B.A.,35,Germany,Website Design,14
560,74,"Diallo, Borremans en Callens BV",Sarah Nelissen,26,Belgium,Banner,38
561,84,Callens-De Backer NV,Saskia Seghers,31,Belgium,Social Media Ad,6
562,92,Stumpf AG & Co. KG,Hans-Hermann Hoffmann,52,Germany,Keyboard,32
563,99,Stange & van der Heyden,Bradley van der Maes,39,Netherlands,Mouse,30
564,39,Gutknecht GmbH,Aloys Hornig,25,Germany,Website Design,20
565,3,Hövel Schmiedecke GmbH & Co. KG,Mikhail Drub,20,Germany,Router,33
566,49,Eigenwillig Renner Stiftung & Co. KG,Prof. Carla Flantz,53,Germany,Laptop,45
567,95,Stichting Kas,Esmee Krabbe,44,Netherlands,Laptop,45
568,24,Klemt Heser GmbH & Co. OHG,Rüdiger Stumpf,24,Germany,Banner,46
569,96,Lensen & van de Leemput,Lynn van Westfalen,52,Netherlands,Scanner,1
570,49,Maes CV,Laura Daems,46,Belgium,Brochure,8
571,76,Woningstichting Eigen Haard,Joshua van Wijk-van Voorst,41,Netherlands,Laptop,25
572,58,Mälzer,Pasquale Ritter,57,Germany,Laptop,39
573,74,Daniels VOF,Francine Van den Broeck Verbeke,41,Belgium,Monitor,9
574,45,Ligtvoet & Zuijdveld,Jay Carnotte,21,Netherlands,Logo Design,31
575,21,Grein Groth Döring AG & Co. KG,Georgios Nette,39,Germany,Keyboard,6
576,82,"Bogaerts, Eeckhout en Vanbrabant VOF",Mohamed Sterckx,49,Belgium,Banner,9
577,67,De Smedt VOF,Anas Smits,22,Belgium,Desktop,49
578,36,De Paepe CV,Christiane Blomme,47,Belgium,Mouse,23
579,24,"Verhoeven, De Cock en De Mey NV",Wout Jacobs,33,Belgium,Keyboard,3
580,14,Royal Claesdr,Jack van Opper-Lotharingen-Broeckx,19,Netherlands,Flyer,8
581,76,Wuppermann Staal Nederland,Daan van der Ploeg,55,Netherlands,Monitor,28
582,16,"Verstraeten, De Schrijver en Cools NV",Kristel Dierick,54,Belgium,Social Media Ad,1
583,73,Beernaert CV,Victoria Rottiers,60,Belgium,Poster,42
584,13,Van Driessche-Maes CV,Gregory Verheyen,37,Belgium,Social Media Ad,42
585,27,Gertz Bender AG,Ing. Annegret Ladeck MBA.,37,Germany,Poster,7
586,16,Pruschke Koch Stiftung & Co. KG,Leopold Wulff-Sölzer,51,Germany,Poster,40
587,10,Heinz,Mohammed Mosemann-Neureuther,56,Germany,Business Card,21
588,41,Hartung AG & Co. OHG,Univ.Prof. Maurizio Textor,19,Germany,Keyboard,20
589,74,Martin,Olav Seifert,22,Germany,Scanner,43
590,78,Jacob Gotthard GmbH & Co. KGaA,Slavica Johann,50,Germany,Banner,31
591,8,van Mook & Moenen,David van Oirschot,41,Netherlands,Printer,30
592,87,Engels-Janssens BV,Roger Baele,42,Belgium,Laptop,49
593,86,Van Camp BV,Sam Claesen,46,Belgium,Webcam,45
594,46,Käster,Patric Wagenknecht,33,Germany,Keyboard,14
595,18,van Bovene & Post,Yinthe Dijkstra,57,Netherlands,Webcam,29
596,21,de Groot & van Brenen,Philip Spreeuw,32,Netherlands,Website Design,38
597,22,Mestdagh-Nys CommV,Lieven De Bruyn,36,Belgium,Mouse,30
598,80,de Roos NV,Aron van der Heijden,60,Netherlands,Mouse,25
599,61,Seifert,Doris Ackermann,25,Germany,Laptop,19
600,43,Goossens VOF,Noor Pieters,50,Belgium,Headset,7
601,2,Koninklijke van Rijthoven,Sep Spruit,28,Netherlands,Flyer,9
602,43,Waardeloo & Suijker,Liz Huurdeman-Broeshart,19,Netherlands,Mouse,27
603,55,Stichting Haengreve,Sara van Evelingen-van der Klijn,31,Netherlands,Sign,6
604,69,Bruijne van der Veen BV,Yfke Uphaus,38,Netherlands,Scanner,11
605,76,Christiaens-Michielsen CV,Etienne Temmerman,54,Belgium,Logo Design,3
606,41,Dörr Kranz KG,Benita Austermühle,38,Germany,Scanner,49
607,100,Bachmann,Samuel Keudel,59,Germany,Business Card,37
608,37,Stroobants CommV,Tim Claeys,60,Belgium,Scanner,11
609,73,Preiß AG,Jaroslaw Beckmann,42,Germany,Webcam,10
610,98,Van Hoecke CommV,Anne-Marie Vleugels,42,Belgium,Headset,1
611,49,Olykan NV,Megan de Heer-Kirpenstein,51,Netherlands,Brochure,46
612,30,"Hermans, Verelst en Vandenbussche CommV",Paula Janssens,48,Belgium,Poster,1
613,49,"Buyse, Coppens en Leys NV",Hendrik Bollen,28,Belgium,Flyer,39
614,79,Maes-Leys VOF,Willem Claes,28,Belgium,Brochure,42
615,68,Henck GbR,Kirstin Schönland,55,Germany,Headset,10
616,29,Losekann KG,Benjamin Kade,58,Germany,Logo Design,27
617,23,Bogaerts-Verlinden NV,Leen D'hondt,46,Belgium,Brochure,35
618,24,Dörr GbR,Knud Kade,46,Germany,Billboard,8
619,37,van Rijthoven NV,Madelief van Wijland,21,Netherlands,Website Design,17
620,15,"Torfs, Buelens en De Meester CommV",Monique Herman Verbeke,44,Belgium,Business Card,13
621,83,Lucas Groep,Teun Kunen,29,Netherlands,Logo Design,27
622,58,Smet BV,Chantal De Smet,49,Belgium,Desktop,37
623,87,Patberg,Reinhart Renner,20,Germany,Webcam,8
624,6,TenneT,Quinty van Oostendorp,49,Netherlands,Sign,28
625,96,Schenk,Madlen Kusch,59,Germany,Website Design,17
626,63,Dietz Davids GmbH,Wolf-Dieter Losekann B.A.,53,Germany,Mouse,37
627,20,Wilmsen,Bertram Sontag,46,Germany,Banner,32
628,71,Van Damme CommV,Lisa Claes,50,Belgium,Headset,4
629,49,Reuter Hauffer GmbH,Laura Schlosser,19,Germany,Business Card,32
630,48,Löwer Bähr KGaA,Dr. Apostolos Hering B.Sc.,33,Germany,Laptop,13
631,32,Stichting Bresé,Zoey Kort-Hoppenbrouwer,49,Netherlands,Headset,34
632,87,Meert CommV,Koen Dewitte,39,Belgium,Social Media Ad,47
633,46,Royal van de Wiel,Jake van de Leemput-van Maaren,36,Netherlands,Laptop,26
634,3,"Jans, Baert en Geens VOF",Dieter Declercq,58,Belgium,Laptop,46
635,10,Vanhee-Steyaert VOF,Laura Hendrickx,51,Belgium,Router,16
636,9,Huybrechts-Herman CV,Robin Janssen Verhoeven,23,Belgium,Billboard,23
637,79,van Baalen NV,Noortje van Wel-de Swart,46,Netherlands,Desktop,16
638,85,van Henegouwen & Pieters van der Maes,Féline Verhoeven,29,Netherlands,Headset,10
639,91,Heineken,Cas van Dokkum,19,Netherlands,Flyer,21
640,77,Beernink BV,Joep Horrocks,41,Netherlands,Webcam,31
641,71,Koninklijke Leguit,Robin van der Heijden,34,Netherlands,Keyboard,1
642,50,Dejonghe-Vos CV,Saskia Dupont,25,Belgium,Logo Design,30
643,25,Van Oord,Ecrin van Bovene,57,Netherlands,Mouse,39
644,39,Meert-Vandenbussche VOF,Ellen Dhondt,33,Belgium,Business Card,49
645,70,Oostveen Groep,Floortje Buijs-Spies,59,Netherlands,Scanner,42
646,49,NXP,Maria Saxo,37,Netherlands,Headset,50
647,9,van Spreeuwel Groep,Jaylinn Ketel,58,Netherlands,Logo Design,8
648,56,van Clootwijck BV,Hanna van Stralen-Heijmans,30,Netherlands,Headset,13
649,58,Hendrickx VOF,Liesbeth Peeters,29,Belgium,Logo Design,38
650,51,Jdotte Groep,Jasper Dorsman,44,Netherlands,Monitor,45
651,4,De Baets-Van Lierde CommV,Jonathan Maertens,60,Belgium,Sign,43
652,54,Ring Hande OHG mbH,Charlotte Hamann,45,Germany,Mouse,39
653,13,Vestia,Julie de Plantard-Risma,32,Netherlands,Headset,42
654,13,Yara Sluiskil,Levi Roose,39,Netherlands,Social Media Ad,46
655,66,Verboven BV,Julien Vlaeminck Desmet,45,Belgium,Headset,17
656,57,Scheibe Haase AG & Co. KG,Claus-Peter Tschentscher B.A.,35,Germany,Monitor,46
657,57,Parmentier CommV,Philippe Bogaert,59,Belgium,Webcam,27
658,23,Holt Bruder GbR,Anny Albers-Gude,37,Germany,Banner,49
659,44,Verstraete NV,Gilles Dewaele Van den Eynde,50,Belgium,Laptop,15
660,1,Schomber Schwital AG,Ruben Naser,53,Germany,Desktop,10
661,88,Claes BV,Jacques De Cock,22,Belgium,Scanner,13
662,73,Sita,Alicia Peeters-Broekhoven,28,Netherlands,Scanner,43
663,53,Cornelisse & van Limburg,Naomi van de Coterlet-Wolfswinkel,28,Netherlands,Sign,48
664,49,Dewaele CV,Bo Michielsen,58,Belgium,Laptop,32
665,94,Koninklijke Boer,Livia Boer,59,Netherlands,Banner,12
666,67,Vandenbergh Groep,Lize Nollee-Kortman,44,Netherlands,Webcam,20
667,40,Claesner NV,Kick Courtier,58,Netherlands,Mouse,33
